   3.68097390E-04 -0.952399015    
   3.70397232E-04 -0.952024758    
   3.72683920E-04 -0.951652765    
   3.74957744E-04 -0.951282978    
   3.77218967E-04 -0.950915396    
   3.79467703E-04 -0.950549901    
   3.81704245E-04 -0.950186491    
   3.83928797E-04 -0.949825227    
   3.86141444E-04 -0.949465871    
   3.88342451E-04 -0.949108601    
   3.90532077E-04 -0.948753238    
   3.92710412E-04 -0.948399782    
   3.94877658E-04 -0.948048294    
   3.97033989E-04 -0.947698593    
   3.99179582E-04 -0.947350800    
   4.01314552E-04 -0.947004735    
   4.03439102E-04 -0.946660519    
   4.05553379E-04 -0.946318030    
   4.07657586E-04 -0.945977271    
   4.09751752E-04 -0.945638180    
   4.11836139E-04 -0.945300817    
   4.13910864E-04 -0.944965065    
   4.15976043E-04 -0.944630980    
   4.18031792E-04 -0.944298446    
   4.20078199E-04 -0.943967521    
   4.22115496E-04 -0.943638146    
   4.24143800E-04 -0.943310320    
   4.26163140E-04 -0.942983985    
   4.28173778E-04 -0.942659140    
   4.30175656E-04 -0.942335784    
   4.32168948E-04 -0.942013860    
   4.34153917E-04 -0.941693425    
   4.36130475E-04 -0.941374302    
   4.38098854E-04 -0.941056669    
   4.40059113E-04 -0.940740347    
   4.42011253E-04 -0.940425456    
   4.43955592E-04 -0.940111816    
   4.45892132E-04 -0.939799607    
   4.47820843E-04 -0.939488649    
   4.49741987E-04 -0.939178944    
   4.51655593E-04 -0.938870609    
   4.53561719E-04 -0.938563466    
   4.55460540E-04 -0.938257575    
   4.57352027E-04 -0.937952936    
   4.59236355E-04 -0.937649488    
   4.61113552E-04 -0.937347233    
   4.62983764E-04 -0.937046170    
   4.64847108E-04 -0.936746299    
   4.66703525E-04 -0.936447561    
   4.68553102E-04 -0.936149955    
   4.70396015E-04 -0.935853541    
   4.72232321E-04 -0.935558200    
   4.74062079E-04 -0.935263991    
   4.75885259E-04 -0.934970856    
   4.77702153E-04 -0.934678793    
   4.79512557E-04 -0.934387803    
   4.81316791E-04 -0.934097886    
   4.83114767E-04 -0.933809042    
   4.84906603E-04 -0.933521152    
   4.86692355E-04 -0.933234334    
   4.88472055E-04 -0.932948530    
   4.90245817E-04 -0.932663739    
   4.92013816E-04 -0.932379961    
   4.93775762E-04 -0.932097077    
   4.95532120E-04 -0.931815267    
   4.97282657E-04 -0.931534350    
   4.99027548E-04 -0.931254387    
   5.00766910E-04 -0.930975437    
   5.02500508E-04 -0.930697322    
   5.04228810E-04 -0.930420160    
   5.05951641E-04 -0.930143952    
   5.07668999E-04 -0.929868579    
   5.09381120E-04 -0.929594219    
   5.11087885E-04 -0.929320633    
   5.12789411E-04 -0.929047942    
   5.14485815E-04 -0.928776145    
   5.16176980E-04 -0.928505182    
   5.17863140E-04 -0.928235114    
   5.19544177E-04 -0.927965879    
   5.21220325E-04 -0.927697480    
   5.22891467E-04 -0.927429914    
   5.24557719E-04 -0.927163124    
   5.26219083E-04 -0.926897168    
   5.27875614E-04 -0.926632047    
   5.29527431E-04 -0.926367700    
   5.31174475E-04 -0.926104188    
   5.32816863E-04 -0.925841451    
   5.34454477E-04 -0.925579429    
   5.36087551E-04 -0.925318241    
   5.37716202E-04 -0.925057769    
   5.39340079E-04 -0.924798071    
   5.40959591E-04 -0.924539149    
   5.42574620E-04 -0.924280941    
   5.44185285E-04 -0.924023449    
   5.45791525E-04 -0.923766732    
   5.47393342E-04 -0.923510730    
   5.48990967E-04 -0.923255444    
   5.50584286E-04 -0.923000872    
   5.52173413E-04 -0.922747016    
   5.53758291E-04 -0.922493815    
   5.55338978E-04 -0.922241390    
   5.56915591E-04 -0.921989560    
   5.58488071E-04 -0.921738505    
   5.60056476E-04 -0.921488047    
   5.61620924E-04 -0.921238303    
   5.63181238E-04 -0.920989215    
   5.64737595E-04 -0.920740783    
   5.66290109E-04 -0.920493066    
   5.67838666E-04 -0.920245945    
   5.69383323E-04 -0.919999480    
   5.70924138E-04 -0.919753611    
   5.72461169E-04 -0.919508457    
   5.73994417E-04 -0.919263899    
   5.75523882E-04 -0.919019938    
   5.77049563E-04 -0.918776631    
   5.78571577E-04 -0.918533921    
   5.80089982E-04 -0.918291807    
   5.81604661E-04 -0.918050349    
   5.83115732E-04 -0.917809427    
   5.84623194E-04 -0.917569160    
   5.86127222E-04 -0.917329490    
   5.87627583E-04 -0.917090356    
   5.89124335E-04 -0.916851878    
   5.90617710E-04 -0.916613936    
   5.92107594E-04 -0.916376531    
   5.93594043E-04 -0.916139722    
   5.95077057E-04 -0.915903568    
   5.96556638E-04 -0.915667892    
   5.98032959E-04 -0.915432751    
   5.99505845E-04 -0.915198207    
   6.00975414E-04 -0.914964199    
   6.02441665E-04 -0.914730787    
   6.03904657E-04 -0.914497852    
   6.05364447E-04 -0.914265513    
   6.06820977E-04 -0.914033651    
   6.08274306E-04 -0.913802385    
   6.09724317E-04 -0.913571596    
   6.11171359E-04 -0.913341343    
   6.12615142E-04 -0.913111627    
   6.14055840E-04 -0.912882447    
   6.15493394E-04 -0.912653744    
   6.16927922E-04 -0.912425518    
   6.18359307E-04 -0.912197888    
   6.19787665E-04 -0.911970675    
   6.21212937E-04 -0.911743999    
   6.22635358E-04 -0.911517859    
   6.24054752E-04 -0.911292136    
   6.25471177E-04 -0.911066949    
   6.26884575E-04 -0.910842240    
   6.28295122E-04 -0.910618067    
   6.29702758E-04 -0.910394311    
   6.31107483E-04 -0.910171032    
   6.32509298E-04 -0.909948230    
   6.33908319E-04 -0.909725904    
   6.35304488E-04 -0.909504056    
   6.36697863E-04 -0.909282684    
   6.38088386E-04 -0.909061790    
   6.39476173E-04 -0.908841312    
   6.40861166E-04 -0.908621311    
   6.42243482E-04 -0.908401728    
   6.43623003E-04 -0.908182621    
   6.44999789E-04 -0.907963991    
   6.46373897E-04 -0.907745779    
   6.47745328E-04 -0.907527983    
   6.49114081E-04 -0.907310665    
   6.50480273E-04 -0.907093823    
   6.51843729E-04 -0.906877339    
   6.53204508E-04 -0.906661332    
   6.54562959E-04 -0.906445742    
   6.55918440E-04 -0.906230569    
   6.57271536E-04 -0.906015813    
   6.58622128E-04 -0.905801475    
   6.59970101E-04 -0.905587554    
   6.61315629E-04 -0.905374110    
   6.62658538E-04 -0.905161023    
   6.63999002E-04 -0.904948354    
   6.65337022E-04 -0.904736102    
   6.66672539E-04 -0.904524267    
   6.68005552E-04 -0.904312849    
   6.69336179E-04 -0.904101789    
   6.70664245E-04 -0.903891146    
   6.71990099E-04 -0.903680921    
   6.73313451E-04 -0.903471053    
   6.74634357E-04 -0.903261602    
   6.75952993E-04 -0.903052568    
   6.77269243E-04 -0.902843833    
   6.78583106E-04 -0.902635574    
   6.79894700E-04 -0.902427673    
   6.81203906E-04 -0.902220130    
   6.82510901E-04 -0.902013004    
   6.83815510E-04 -0.901806235    
   6.85117790E-04 -0.901599824    
   6.86417799E-04 -0.901393771    
   6.87715656E-04 -0.901188135    
   6.89011242E-04 -0.900982857    
   6.90304558E-04 -0.900777996    
   6.91595662E-04 -0.900573432    
   6.92884554E-04 -0.900369227    
   6.94171234E-04 -0.900165439    
   6.95455761E-04 -0.899961948    
   6.96738018E-04 -0.899758875    
   6.98018179E-04 -0.899556100    
   6.99296186E-04 -0.899353743    
   7.00572040E-04 -0.899151683    
   7.01845798E-04 -0.898949981    
   7.03117403E-04 -0.898748636    
   7.04386854E-04 -0.898547649    
   7.05654325E-04 -0.898347020    
   7.06919585E-04 -0.898146689    
   7.08182866E-04 -0.897946715    
   7.09444052E-04 -0.897747099    
   7.10703025E-04 -0.897547781    
   7.11960078E-04 -0.897348821    
   7.13215151E-04 -0.897150159    
   7.14468188E-04 -0.896951914    
   7.15719128E-04 -0.896753907    
   7.16968090E-04 -0.896556318    
   7.18215015E-04 -0.896358967    
   7.19460077E-04 -0.896162033    
   7.20703043E-04 -0.895965338    
   7.21944089E-04 -0.895769000    
   7.23183155E-04 -0.895573020    
   7.24420301E-04 -0.895377278    
   7.25655409E-04 -0.895181894    
   7.26888771E-04 -0.894986868    
   7.28120212E-04 -0.894792140    
   7.29349500E-04 -0.894597650    
   7.30577158E-04 -0.894403577    
   7.31802720E-04 -0.894209743    
   7.33026536E-04 -0.894016206    
   7.34248490E-04 -0.893823028    
   7.35468522E-04 -0.893630147    
   7.36686634E-04 -0.893437564    
   7.37902941E-04 -0.893245280    
   7.39117444E-04 -0.893053293    
   7.40330084E-04 -0.892861605    
   7.41540978E-04 -0.892670214    
   7.42749951E-04 -0.892479062    
   7.43957120E-04 -0.892288268    
   7.45162601E-04 -0.892097771    
   7.46366160E-04 -0.891907573    
   7.47568032E-04 -0.891717672    
   7.48768100E-04 -0.891528010    
   7.49966479E-04 -0.891338646    
   7.51162996E-04 -0.891149640    
   7.52357766E-04 -0.890960813    
   7.53550848E-04 -0.890772343    
   7.54742243E-04 -0.890584111    
   7.55931775E-04 -0.890396237    
   7.57119677E-04 -0.890208542    
   7.58305832E-04 -0.890021205    
   7.59490358E-04 -0.889834106    
   7.60673196E-04 -0.889647305    
   7.61854229E-04 -0.889460742    
   7.63033633E-04 -0.889274478    
   7.64211465E-04 -0.889088511    
   7.65387493E-04 -0.888902783    
   7.66561890E-04 -0.888717353    
   7.67734717E-04 -0.888532162    
   7.68905855E-04 -0.888347268    
   7.70075421E-04 -0.888162613    
   7.71243183E-04 -0.887978256    
   7.72409490E-04 -0.887794137    
   7.73574167E-04 -0.887610316    
   7.74737156E-04 -0.887426674    
   7.75898632E-04 -0.887243390    
   7.77058478E-04 -0.887060285    
   7.78216694E-04 -0.886877477    
   7.79373455E-04 -0.886694968    
   7.80528469E-04 -0.886512637    
   7.81682029E-04 -0.886330605    
   7.82834075E-04 -0.886148810    
   7.83984375E-04 -0.885967255    
   7.85133336E-04 -0.885785997    
   7.86280609E-04 -0.885604978    
   7.87426427E-04 -0.885424197    
   7.88570789E-04 -0.885243714    
   7.89713406E-04 -0.885063410    
   7.90854741E-04 -0.884883344    
   7.91994506E-04 -0.884703577    
   7.93132582E-04 -0.884524047    
   7.94269319E-04 -0.884344697    
   7.95404601E-04 -0.884165645    
   7.96538428E-04 -0.883986890    
   7.97670567E-04 -0.883808255    
   7.98801368E-04 -0.883629918    
   7.99930771E-04 -0.883451819    
   8.01058603E-04 -0.883273959    
   8.02185095E-04 -0.883096397    
   8.03309958E-04 -0.882918954    
   8.04433599E-04 -0.882741868    
   8.05555668E-04 -0.882564902    
   8.06676282E-04 -0.882388234    
   8.07795499E-04 -0.882211804    
   8.08913202E-04 -0.882035553    
   8.10029625E-04 -0.881859541    
   8.11144710E-04 -0.881683826    
   8.12258222E-04 -0.881508231    
   8.13370454E-04 -0.881332994    
   8.14481289E-04 -0.881157875    
   8.15590669E-04 -0.880983055    
   8.16698652E-04 -0.880808413    
   8.17805296E-04 -0.880634010    
   8.18910543E-04 -0.880459785    
   8.20014393E-04 -0.880285859    
   8.21116962E-04 -0.880112112    
   8.22218251E-04 -0.879938602    
   8.23317911E-04 -0.879765272    
   8.24416406E-04 -0.879592180    
   8.25513736E-04 -0.879419386    
   8.26609554E-04 -0.879246712    
   8.27703974E-04 -0.879074275    
   8.28797172E-04 -0.878902078    
   8.29889032E-04 -0.878730059    
   8.30979436E-04 -0.878558278    
   8.32068676E-04 -0.878386676    
   8.33156519E-04 -0.878215313    
   8.34243197E-04 -0.878044188    
   8.35328538E-04 -0.877873242    
   8.36412539E-04 -0.877702534    
   8.37495201E-04 -0.877532005    
   8.38576758E-04 -0.877361655    
   8.39656859E-04 -0.877191544    
   8.40735855E-04 -0.877021670    
   8.41813395E-04 -0.876851976    
   8.42889829E-04 -0.876682520    
   8.43964925E-04 -0.876513243    
   8.45038798E-04 -0.876344144    
   8.46111448E-04 -0.876175284    
   8.47182760E-04 -0.876006603    
   8.48252908E-04 -0.875838101    
   8.49321834E-04 -0.875669837    
   8.50389362E-04 -0.875501752    
   8.51455843E-04 -0.875333846    
   8.52521101E-04 -0.875166178    
   8.53585138E-04 -0.874998689    
   8.54647777E-04 -0.874831438    
   8.55709426E-04 -0.874664307    
   8.56769737E-04 -0.874497414    
   8.57829000E-04 -0.874330759    
   8.58886924E-04 -0.874164224    
   8.59943684E-04 -0.873997927    
   8.60999222E-04 -0.873831809    
   8.62053654E-04 -0.873665869    
   8.63106863E-04 -0.873500168    
   8.64158967E-04 -0.873334587    
   8.65209789E-04 -0.873169243    
   8.66259565E-04 -0.873004079    
   8.67308059E-04 -0.872839093    
   8.68355331E-04 -0.872674286    
   8.69401672E-04 -0.872509718    
   8.70446733E-04 -0.872345328    
   8.71490687E-04 -0.872181058    
   8.72533477E-04 -0.872017026    
   8.73575162E-04 -0.871853232    
   8.74615682E-04 -0.871689498    
   8.75654980E-04 -0.871526003    
   8.76693288E-04 -0.871362686    
   8.77730374E-04 -0.871199548    
   8.78766237E-04 -0.871036589    
   8.79801286E-04 -0.870873868    
   8.80834996E-04 -0.870711267    
   8.81867658E-04 -0.870548904    
   8.82899214E-04 -0.870386660    
   8.83929722E-04 -0.870224595    
   8.84959067E-04 -0.870062768    
   8.85987305E-04 -0.869901061    
   8.87014437E-04 -0.869739532    
   8.88040522E-04 -0.869578183    
   8.89065443E-04 -0.869417012    
   8.90089490E-04 -0.869256079    
   8.91112199E-04 -0.869095206    
   8.92134092E-04 -0.868934631    
   8.93154764E-04 -0.868774116    
   8.94174445E-04 -0.868613839    
   8.95192905E-04 -0.868453681    
   8.96210433E-04 -0.868293762    
   8.97226913E-04 -0.868133962    
   8.98242288E-04 -0.867974341    
   8.99256556E-04 -0.867814898    
   9.00269893E-04 -0.867655635    
   9.01282183E-04 -0.867496550    
   9.02293425E-04 -0.867337584    
   9.03303677E-04 -0.867178857    
   9.04312765E-04 -0.867020249    
   9.05320921E-04 -0.866861820    
   9.06328089E-04 -0.866703570    
   9.07334033E-04 -0.866545439    
   9.08339047E-04 -0.866387486    
   9.09343129E-04 -0.866229773    
   9.10346163E-04 -0.866072118    
   9.11348150E-04 -0.865914702    
   9.12349147E-04 -0.865757406    
   9.13349155E-04 -0.865600228    
   9.14348231E-04 -0.865443289    
   9.15346260E-04 -0.865286529    
   9.16343182E-04 -0.865129888    
   9.17339174E-04 -0.864973426    
   9.18334234E-04 -0.864817083    
   9.19328304E-04 -0.864660919    
   9.20321268E-04 -0.864504933    
   9.21313360E-04 -0.864349067    
   9.22304578E-04 -0.864193380    
   9.23294690E-04 -0.864037871    
   9.24283755E-04 -0.863882482    
   9.25271946E-04 -0.863727272    
   9.26259207E-04 -0.863572180    
   9.27245535E-04 -0.863417327    
   9.28230816E-04 -0.863262534    
   9.29215108E-04 -0.863107920    
   9.30198585E-04 -0.862953544    
   9.31181072E-04 -0.862799227    
   9.32162569E-04 -0.862645090    
   9.33143194E-04 -0.862491131    
   9.34122771E-04 -0.862337291    
   9.35101416E-04 -0.862183571    
   9.36079188E-04 -0.862030089    
   9.37055971E-04 -0.861876726    
   9.38031997E-04 -0.861723483    
   9.39006917E-04 -0.861570418    
   9.39980906E-04 -0.861417472    
   9.40954022E-04 -0.861264706    
   9.41926381E-04 -0.861112058    
   9.42897459E-04 -0.860959530    
   9.43867781E-04 -0.860807240    
   9.44837462E-04 -0.860655069    
   9.45805863E-04 -0.860502958    
   9.46773507E-04 -0.860351086    
   9.47740336E-04 -0.860199332    
   9.48706176E-04 -0.860047758    
   9.49671085E-04 -0.859896302    
   9.50635178E-04 -0.859745026    
   9.51598282E-04 -0.859593809    
   9.52560629E-04 -0.859442770    
   9.53521812E-04 -0.859291911    
   9.54482472E-04 -0.859141171    
   9.55442025E-04 -0.858990550    
   9.56400647E-04 -0.858840108    
   9.57358687E-04 -0.858689785    
   9.58315504E-04 -0.858539581    
   9.59271681E-04 -0.858389556    
   9.60226869E-04 -0.858239651    
   9.61181358E-04 -0.858089924    
   9.62134800E-04 -0.857940316    
   9.63087426E-04 -0.857790828    
   9.64039238E-04 -0.857641459    
   9.64990060E-04 -0.857492268    
   9.65940126E-04 -0.857343197    
   9.66889434E-04 -0.857194304    
   9.67837812E-04 -0.857045531    
   9.68785316E-04 -0.856896877    
   9.69732006E-04 -0.856748343    
   9.70677822E-04 -0.856599927    
   9.71622823E-04 -0.856451690    
   9.72566893E-04 -0.856303573    
   9.73510323E-04 -0.856155634    
   9.74452880E-04 -0.856007814    
   9.75394330E-04 -0.855860054    
   9.76335199E-04 -0.855712533    
   9.77275195E-04 -0.855565071    
   9.78214433E-04 -0.855417728    
   9.79152624E-04 -0.855270565    
   9.80090233E-04 -0.855123520    
   9.81027144E-04 -0.854976654    
   9.81963007E-04 -0.854829907    
   9.82898055E-04 -0.854683220    
   9.83832288E-04 -0.854536712    
   9.84765822E-04 -0.854390323    
   9.85698309E-04 -0.854244053    
   9.86630213E-04 -0.854097962    
   9.87561187E-04 -0.853951931    
   9.88491345E-04 -0.853806019    
   9.89420922E-04 -0.853660345    
   9.90349799E-04 -0.853514731    
   9.91277513E-04 -0.853369236    
   9.92204528E-04 -0.853223860    
   9.93130729E-04 -0.853078604    
   9.94056347E-04 -0.852933526    
   9.94980917E-04 -0.852788568    
   9.95904906E-04 -0.852643728    
   9.96828079E-04 -0.852499008    
   9.97750438E-04 -0.852354407    
   9.98671865E-04 -0.852209926    
   9.99592827E-04 -0.852065563    
   1.00051274E-03 -0.851921320    
   1.00143207E-03 -0.851777256    
   1.00235059E-03 -0.851633310    
   1.00326829E-03 -0.851489425    
   1.00418506E-03 -0.851345658    
   1.00510148E-03 -0.851202071    
   1.00601674E-03 -0.851058543    
   1.00693153E-03 -0.850915194    
   1.00784551E-03 -0.850772023    
   1.00875867E-03 -0.850628853    
   1.00967090E-03 -0.850485861    
   1.01058267E-03 -0.850342989    
   1.01149373E-03 -0.850200295    
   1.01240375E-03 -0.850057602    
   1.01331330E-03 -0.849915147    
   1.01422193E-03 -0.849772692    
   1.01512985E-03 -0.849630415    
   1.01603707E-03 -0.849488258    
   1.01694337E-03 -0.849346220    
   1.01784931E-03 -0.849204302    
   1.01875421E-03 -0.849062502    
   1.01965840E-03 -0.848920822    
   1.02056190E-03 -0.848779202    
   1.02146470E-03 -0.848637760    
   1.02236681E-03 -0.848496437    
   1.02326809E-03 -0.848355234    
   1.02416892E-03 -0.848214149    
   1.02506869E-03 -0.848073125    
   1.02596788E-03 -0.847932279    
   1.02686626E-03 -0.847791553    
   1.02776417E-03 -0.847650886    
   1.02866103E-03 -0.847510338    
   1.02955732E-03 -0.847369909    
   1.03045290E-03 -0.847229660    
   1.03134778E-03 -0.847089469    
   1.03224209E-03 -0.846949399    
   1.03313557E-03 -0.846809447    
   1.03402825E-03 -0.846669614    
   1.03492034E-03 -0.846529841    
   1.03581185E-03 -0.846390247    
   1.03670254E-03 -0.846250772    
   1.03759242E-03 -0.846111357    
   1.03848183E-03 -0.845972121    
   1.03937031E-03 -0.845832944    
   1.04025821E-03 -0.845693827    
   1.04114541E-03 -0.845554888    
   1.04203203E-03 -0.845416069    
   1.04291795E-03 -0.845277369    
   1.04380306E-03 -0.845138788    
   1.04468747E-03 -0.845000267    
   1.04557129E-03 -0.844861865    
   1.04645442E-03 -0.844723582    
   1.04733685E-03 -0.844585359    
   1.04821858E-03 -0.844447315    
   1.04909972E-03 -0.844309330    
   1.04998006E-03 -0.844171464    
   1.05085981E-03 -0.844033718    
   1.05173897E-03 -0.843896091    
   1.05261744E-03 -0.843758583    
   1.05349510E-03 -0.843621135    
   1.05437217E-03 -0.843483865    
   1.05524843E-03 -0.843346596    
   1.05612446E-03 -0.843209565    
   1.05699943E-03 -0.843072534    
   1.05787371E-03 -0.842935622    
   1.05874753E-03 -0.842798829    
   1.05962064E-03 -0.842662156    
   1.06049306E-03 -0.842525601    
   1.06136501E-03 -0.842389166    
   1.06223603E-03 -0.842252731    
   1.06310647E-03 -0.842116475    
   1.06397644E-03 -0.841980338    
   1.06484548E-03 -0.841844261    
   1.06571428E-03 -0.841708362    
   1.06658204E-03 -0.841572523    
   1.06744934E-03 -0.841436744    
   1.06831605E-03 -0.841301143    
   1.06918183E-03 -0.841165543    
   1.07004738E-03 -0.841030121    
   1.07091200E-03 -0.840894818    
   1.07177615E-03 -0.840759575    
   1.07263972E-03 -0.840624452    
   1.07350235E-03 -0.840489388    
   1.07436464E-03 -0.840354502    
   1.07522612E-03 -0.840219617    
   1.07608724E-03 -0.840084970    
   1.07694755E-03 -0.839950323    
   1.07780716E-03 -0.839815795    
   1.07866619E-03 -0.839681387    
   1.07952475E-03 -0.839547038    
   1.08038238E-03 -0.839412808    
   1.08123966E-03 -0.839278698    
   1.08209625E-03 -0.839144707    
   1.08295213E-03 -0.839010715    
   1.08380744E-03 -0.838876903    
   1.08466239E-03 -0.838743210    
   1.08551653E-03 -0.838609576    
   1.08636974E-03 -0.838476002    
   1.08722271E-03 -0.838342547    
   1.08807522E-03 -0.838209271    
   1.08892680E-03 -0.838075995    
   1.08977803E-03 -0.837942898    
   1.09062844E-03 -0.837809801    
   1.09147816E-03 -0.837676883    
   1.09232753E-03 -0.837544024    
   1.09317608E-03 -0.837411284    
   1.09402440E-03 -0.837278605    
   1.09487178E-03 -0.837146044    
   1.09571859E-03 -0.837013543    
   1.09656493E-03 -0.836881161    
   1.09741068E-03 -0.836748898    
   1.09825574E-03 -0.836616695    
   1.09910022E-03 -0.836484611    
   1.09994423E-03 -0.836352646    
   1.10078754E-03 -0.836220741    
   1.10163027E-03 -0.836088896    
   1.10247242E-03 -0.835957229    
   1.10331399E-03 -0.835825562    
   1.10415509E-03 -0.835694075    
   1.10499561E-03 -0.835562646    
   1.10583554E-03 -0.835431337    
   1.10667455E-03 -0.835300028    
   1.10751321E-03 -0.835168898    
   1.10835128E-03 -0.835037827    
   1.10918889E-03 -0.834906876    
   1.11002568E-03 -0.834775925    
   1.11086224E-03 -0.834645212    
   1.11169799E-03 -0.834514499    
   1.11253327E-03 -0.834383905    
   1.11336797E-03 -0.834253430    
   1.11420208E-03 -0.834123015    
   1.11503550E-03 -0.833992660    
   1.11586845E-03 -0.833862424    
   1.11670094E-03 -0.833732247    
   1.11753272E-03 -0.833602190    
   1.11836405E-03 -0.833472252    
   1.11919479E-03 -0.833342373    
   1.12002506E-03 -0.833212614    
   1.12085452E-03 -0.833082914    
   1.12168374E-03 -0.832953274    
   1.12251204E-03 -0.832823753    
   1.12333999E-03 -0.832694292    
   1.12416735E-03 -0.832564950    
   1.12499436E-03 -0.832435727    
   1.12582056E-03 -0.832306564    
   1.12664618E-03 -0.832177460    
   1.12747145E-03 -0.832048476    
   1.12829602E-03 -0.831919551    
   1.12912024E-03 -0.831790805    
   1.12994364E-03 -0.831662059    
   1.13076658E-03 -0.831533432    
   1.13158918E-03 -0.831404865    
   1.13241107E-03 -0.831276417    
   1.13323249E-03 -0.831148028    
   1.13405322E-03 -0.831019759    
   1.13487348E-03 -0.830891490    
   1.13569328E-03 -0.830763400    
   1.13651250E-03 -0.830635369    
   1.13733113E-03 -0.830507398    
   1.13814930E-03 -0.830379546    
   1.13896688E-03 -0.830251753    
   1.13978412E-03 -0.830124140    
   1.14060054E-03 -0.829996467    
   1.14141661E-03 -0.829868972    
   1.14223198E-03 -0.829741478    
   1.14304712E-03 -0.829614222    
   1.14386156E-03 -0.829486966    
   1.14467531E-03 -0.829359770    
   1.14548893E-03 -0.829232693    
   1.14630163E-03 -0.829105616    
   1.14711397E-03 -0.828978717    
   1.14792562E-03 -0.828851819    
   1.14873704E-03 -0.828725100    
   1.14954798E-03 -0.828598440    
   1.15035812E-03 -0.828471839    
   1.15116790E-03 -0.828345299    
   1.15197711E-03 -0.828218877    
   1.15278573E-03 -0.828092515    
   1.15359388E-03 -0.827966213    
   1.15440146E-03 -0.827840030    
   1.15520868E-03 -0.827713907    
   1.15601544E-03 -0.827587903    
   1.15682161E-03 -0.827462018    
   1.15762721E-03 -0.827336133    
   1.15843234E-03 -0.827210367    
   1.15923700E-03 -0.827084661    
   1.16004108E-03 -0.826959014    
   1.16084481E-03 -0.826833487    
   1.16164796E-03 -0.826708078    
   1.16245053E-03 -0.826582670    
   1.16325251E-03 -0.826457381    
   1.16405415E-03 -0.826332211    
   1.16485532E-03 -0.826207042    
   1.16565591E-03 -0.826081991    
   1.16645603E-03 -0.825957060    
   1.16725569E-03 -0.825832129    
   1.16805476E-03 -0.825707316    
   1.16885349E-03 -0.825582623    
   1.16965163E-03 -0.825457931    
   1.17044931E-03 -0.825333416    
   1.17124640E-03 -0.825208902    
   1.17204303E-03 -0.825084507    
   1.17283908E-03 -0.824960113    
   1.17363490E-03 -0.824835896    
   1.17443001E-03 -0.824711680    
   1.17522466E-03 -0.824587584    
   1.17601897E-03 -0.824463606    
   1.17681269E-03 -0.824339628    
   1.17760594E-03 -0.824215770    
   1.17839861E-03 -0.824091911    
   1.17919093E-03 -0.823968232    
