   0.00000000      0.400000006    
   2.67035398E-03  0.400489151    
   5.34070795E-03  0.400979817    
   8.01106170E-03  0.401471972    
   1.06814159E-02  0.401965767    
   1.33517701E-02  0.402461082    
   1.60221234E-02  0.402958035    
   1.86924767E-02  0.403456539    
   2.13628300E-02  0.403956681    
   2.40331832E-02  0.404458344    
   2.67035365E-02  0.404961646    
   2.93738898E-02  0.405466557    
   3.20442431E-02  0.405973166    
   3.47145982E-02  0.406481326    
   3.73849533E-02  0.406991154    
   4.00553085E-02  0.407502621    
   4.27256636E-02  0.408015609    
   4.53960188E-02  0.408530384    
   4.80663739E-02  0.409046829    
   5.07367291E-02  0.409564912    
   5.34070842E-02  0.410084754    
   5.60774393E-02  0.410606146    
   5.87477945E-02  0.411129236    
   6.14181496E-02  0.411653966    
   6.40885010E-02  0.412180424    
   6.67588562E-02  0.412708551    
   6.94292113E-02  0.413238466    
   7.20995665E-02  0.413770169    
   7.47699216E-02  0.414303362    
   7.74402767E-02  0.414838374    
   8.01106319E-02  0.415375203    
   8.27809870E-02  0.415913641    
   8.54513422E-02  0.416453898    
   8.81216973E-02  0.416995853    
   9.07920524E-02  0.417539567    
   9.34624076E-02  0.418085039    
   9.61327627E-02  0.418632299    
   9.88031179E-02  0.419181377    
  0.101473473      0.419732094    
  0.104143828      0.420284688    
  0.106814183      0.420839101    
  0.109484538      0.421395242    
  0.112154894      0.421953261    
  0.114825249      0.422513008    
  0.117495604      0.423074722    
  0.120165959      0.423638135    
  0.122836314      0.424203485    
  0.125506669      0.424770623    
  0.128177017      0.425339580    
  0.130847365      0.425910443    
  0.133517712      0.426483154    
  0.136188060      0.427057683    
  0.138858408      0.427634090    
  0.141528755      0.428212553    
  0.144199103      0.428792775    
  0.146869451      0.429374784    
  0.149539798      0.429958850    
  0.152210146      0.430544704    
  0.154880494      0.431132615    
  0.157550842      0.431722373    
  0.160221189      0.432314068    
  0.162891537      0.432907790    
  0.165561885      0.433503360    
  0.168232232      0.434100896    
  0.170902580      0.434700459    
  0.173572928      0.435301989    
  0.176243275      0.435905367    
  0.178913623      0.436510801    
  0.181583971      0.437118262    
  0.184254318      0.437727660    
  0.186924666      0.438339144    
  0.189595014      0.438952565    
  0.192265362      0.439568013    
  0.194935709      0.440185487    
  0.197606057      0.440805137    
  0.200276405      0.441426754    
  0.202946752      0.442050308    
  0.205617100      0.442676008    
  0.208287448      0.443303734    
  0.210957795      0.443933576    
  0.213628143      0.444565445    
  0.216298491      0.445199400    
  0.218968838      0.445835471    
  0.221639186      0.446473688    
  0.224309534      0.447113931    
  0.226979882      0.447756380    
  0.229650229      0.448400944    
  0.232320577      0.449047595    
  0.234990925      0.449696481    
  0.237661272      0.450347513    
  0.240331620      0.451000690    
  0.243001968      0.451656073    
  0.245672315      0.452313721    
  0.248342663      0.452973425    
  0.251013011      0.453635484    
  0.253683358      0.454299629    
  0.256353706      0.454965949    
  0.259024054      0.455634594    
  0.261694402      0.456305414    
  0.264364749      0.456978619    
  0.267035097      0.457653850    
  0.269705445      0.458331496    
  0.272375792      0.459011346    
  0.275046140      0.459693551    
  0.277716488      0.460378021    
  0.280386835      0.461064667    
  0.283057183      0.461753815    
  0.285727531      0.462445110    
  0.288397878      0.463138759    
  0.291068226      0.463834792    
  0.293738574      0.464533150    
  0.296408921      0.465233862    
  0.299079269      0.465936929    
  0.301749617      0.466642290    
  0.304419965      0.467350066    
  0.307090312      0.468060374    
  0.309760660      0.468772739    
  0.312431008      0.469487816    
  0.315101355      0.470205158    
  0.317771703      0.470924914    
  0.320442051      0.471647173    
  0.323112398      0.472371936    
  0.325782746      0.473099083    
  0.328453094      0.473828673    
  0.331123441      0.474560887    
  0.333793789      0.475295395    
  0.336464137      0.476032466    
  0.339134485      0.476772100    
  0.341804832      0.477514029    
  0.344475180      0.478258759    
  0.347145528      0.479005933    
  0.349815875      0.479755551    
  0.352486223      0.480507880    
  0.355156571      0.481262773    
  0.357826918      0.482020110    
  0.360497266      0.482780010    
  0.363167614      0.483542562    
  0.365837961      0.484307796    
  0.368508309      0.485075682    
  0.371178657      0.485846013    
  0.373849005      0.486619115    
  0.376519352      0.487394750    
  0.379189700      0.488173068    
  0.381860048      0.488954127    
  0.384530395      0.489737660    
  0.387200743      0.490524232    
  0.389871091      0.491313428    
  0.392541438      0.492105335    
  0.395211786      0.492899865    
  0.397882134      0.493697256    
  0.400552481      0.494497329    
  0.403222829      0.495300114    
  0.405893177      0.496105522    
  0.408563524      0.496913821    
  0.411233872      0.497724831    
  0.413904220      0.498538792    
  0.416574568      0.499355495    
  0.419244915      0.500175178    
  0.421915263      0.500997543    
  0.424585611      0.501822948    
  0.427255958      0.502651036    
  0.429926306      0.503481925    
  0.432596654      0.504315794    
  0.435267001      0.505152643    
  0.437937349      0.505992293    
  0.440607697      0.506834805    
  0.443278044      0.507680357    
  0.445948392      0.508528709    
  0.448618740      0.509380043    
  0.451289088      0.510234535    
  0.453959435      0.511091828    
  0.456629783      0.511952162    
  0.459300131      0.512815595    
  0.461970478      0.513681948    
  0.464640826      0.514551282    
  0.467311174      0.515423656    
  0.469981521      0.516299188    
  0.472651869      0.517177641    
  0.475322217      0.518059373    
  0.477992564      0.518943965    
  0.480662912      0.519831836    
  0.483333260      0.520722747    
  0.486003608      0.521616876    
  0.488673955      0.522514045    
  0.491344303      0.523414433    
  0.494014651      0.524317920    
  0.496684998      0.525224686    
  0.499355346      0.526134729    
  0.502025723      0.527047873    
  0.504696071      0.527964056    
  0.507366419      0.528883576    
  0.510036767      0.529806614    
  0.512707114      0.530732632    
  0.515377462      0.531661987    
  0.518047810      0.532594502    
  0.520718157      0.533530593    
  0.523388505      0.534469903    
  0.526058853      0.535412550    
  0.528729200      0.536358476    
  0.531399548      0.537307799    
  0.534069896      0.538260341    
  0.536740243      0.539216399    
  0.539410591      0.540175855    
  0.542080939      0.541138887    
  0.544751287      0.542105317    
  0.547421634      0.543075264    
